,PlanetIdentifier,PeriodDays,SemiMajorAxisAU
2610,Kepler-1496 b,64.6588017,0.31527651266830475
2612,HAT-P-12 b,3.2130598,0.0384
2613,Kepler-648 b,17.421174899999997,0.1315199022802895
2614,HD 60532 b,201.83,0.77
2615,HD 60532 c,607.06,1.58
2616,Kepler-1243 b,16.8320729,0.128538014116021
2617,Kepler-952 b,130.3546919,0.503142452013298
2618,EPIC 201736247 b,11.8104,0.091
2619,Kepler-692 b,21.81293494,0.15278565707747918
2621,Kepler-580 b,8.22241966,0.07972715668505749
2622,Kepler-353 c,8.410894,0.08094088651517432
2623,Kepler-353 b,5.795278,0.06314263472631843
2624,HD 89744 A b,256.0,0.88
2625,Kepler-907 b,15.86621821,0.12357258513306094
2626,Kepler-1498 b,48.051404999999995,0.2586687180623848
2627,Kepler-31 b,20.860674,0.148306006649272
2628,Kepler-31 c,42.632728,0.23883717876652386
2629,Kepler-31 d,87.648901,0.38616315457896283
2630,Kepler-99 b,4.60358,0.05415895965463306
2631,BD+20 2457 b,379.63,1.45
2632,BD+20 2457 c,621.99,2.01
2633,MOA-2009-BLG-387L b,1972.3,1.8
2634,EPIC 201635569 b,8.36802,0.0627
2635,Kepler-653 b,14.70748976,0.11748043701541563
2636,Kepler-653 c,0.90037648,0.01824830837379179
2637,OGLE-06-109L b,1790.0,2.3
2638,OGLE-06-109L c,4931.0,4.5
2639,Kepler-1555 b,8.10501635,0.07896641958331944
2640,Kepler-1096 b,2.89221751,0.03972773612984938
2641,Kepler-158 b,16.709184,0.12791162351277602
2642,Kepler-158 c,28.551383,0.18282038401547845
2643,KIC 5437945 b,440.7813,1.1335011312277739
2644,KOI-3791.02,220.1303357,0.7134985817532419
2645,PH-1 A(ab) b,138.506,0.634
2646,Kepler-209 b,16.087845,0.12472066921870584
2647,Kepler-209 c,41.749882,0.23552843796559564
2648,Kepler-163 c,21.347262,0.15060335165884087
2649,Kepler-163 b,7.810936999999999,0.07704455307808088
2651,Kepler-1409 b,0.76486493,0.01636802762039549
2652,Kepler-1261 b,48.430899100000005,0.2600288516341905
2653,Kepler-1640 b,7.5844125999999985,0.07554768328195761
2654,HAT-P-40 b,4.457243,0.0608
2655,Kepler-1072 b,1.5690665000000001,0.02642616143500623
2656,Gliese 687 b,38.14,0.16353
2657,Kepler-624 b,14.58649607,0.11683523501583885
2658,Kepler-1393 b,2.44357812,0.03550509416275565
2659,Kepler-662 b,21.67697486,0.15215012011592613
2660,Kepler-79 d,52.09059,0.27296860558736014
2661,Kepler-79 c,27.401994000000002,0.17788034435792016
2662,Kepler-79 b,13.484685999999998,0.11087502794691537
2663,Kepler-79 e,81.065298,0.36657527801189954
2664,Kepler-1143 b,2.88890485,0.03969739502367875
2665,Kepler-1143 c,210.630591,0.6928206353698594
2666,HD 9578 b,494.0,1.222994440661944
2667,Kepler-1554 b,198.088774,0.6650379462521909
2668,Kepler-194 c,17.308032,0.1309498413435873
2669,Kepler-194 b,2.0922810000000003,0.03201497677402975
2670,Kepler-194 d,52.814972999999995,0.27549341654874593
2671,HD 44219 b,472.3,1.19
2672,OGLE-2012-BLG-0406L b,2813.1127243566866,3.9
2673,Kepler-520 b,19.67416124,0.14262774015817994
2674,Kepler-520 c,5.21104261,0.05882423209363114
2675,CoRoT-18 b,1.9000693,0.0295
2676,Kepler-824 b,4.51436633,0.05345697535674959
2677,CoRoT-10 b,13.2406,0.1055
2678,K2-60 b,3.00265,0.045
2679,Kepler-284 b,12.699149,0.10652615772772024
2680,Kepler-284 c,37.514456,0.21931699446879707
2681,Kepler-248 c,16.239494,0.1255032133931119
2682,Kepler-248 b,6.308205,0.06681547329598725
2683,Kepler-679 b,12.39358604,0.1048104311905627
2684,Kepler-1577 b,6.30560247,0.0667970949847123
2685,Kepler-351 c,57.248090000000005,0.29070144108633056
2686,Kepler-351 b,37.054919,0.21752228786088149
2687,Kepler-351 d,142.54424699999998,0.5340390069836759
2688,Kepler-550 b,8.60010411,0.08215026891121523
2689,Kepler-1356 b,0.63400294,0.01444333102129427
2690,14 And b,185.84,0.83
2691,Kepler-317 b,5.524242,0.06115824023490771
2692,Kepler-317 c,8.77501,0.08326035602854595
2693,Kepler-700 b,80.87206390000001,0.36599251311452435
2694,Kepler-1615 b,47.31261920000001,0.25601053917993216
2696,Kepler-931 b,8.03755877,0.07852765425359141
2697,Kepler-883 b,12.98495573,0.10811853833707648
2698,MOA-2010-BLG-073L b,486.14775,1.21
2699,HD 216437 b,1256.0,2.32
2700,Kepler-1396 b,18.2206421,0.13551341878373618
2701,HD 192699 b,345.53,1.32
2702,HD 222155 b,3999.0,5.1
2703,Kepler-1304 b,16.1288853,0.12493268849523698
2704,EPIC 201546283 b,6.77145,0.07004776790938366
2705,Kepler-274 b,11.634788,0.10048752887771809
2706,Kepler-274 c,33.197860999999996,0.20215287322530437
2707,Kepler-1150 b,2.78786839,0.03876633062468303
2708,Kepler-622 b,14.28226676,0.11520498645992905
2709,EPIC 201505350 c,11.90715,0.0971
2710,EPIC 201505350 b,7.9194,0.07400000000000001
2711,EPIC 201505350 d,2.5085599999999997,0.0344
2712,WASP-139 b,5.924262000000001,0.062
2713,Kepler-221 c,5.690586,0.06237987655451021
2714,Kepler-221 d,10.04156,0.09109068654105335
2715,Kepler-221 e,18.369917,0.13625255230504305
2716,Kepler-221 b,2.795906,0.03884080547376759
2717,Kepler-1392 b,15.1410397,0.11977797937878323
2718,HD 190984 b,4885.0,5.5
2719,Kepler-876 b,5.14438011,0.05832148190491132
2721,Kepler-1425 b,14.4541302,0.11612734364668653
2722,Kepler-915 b,4.59489604,0.05409082974614038
2723,WASP-26 b,2.7566004,0.03985
2724,WASP-110 b,3.7783976999999997,0.0457
2725,Kepler-1008 b,12.43931193,0.10506807026563779
2726,HD 212301 b,2.245715,0.036000000000000004
2727,GJ 273 b,18.6498,0.091101
2728,GJ 273 c,4.7234,0.036467
2729,Kepler-309 b,5.923653,0.06407170145564434
2730,Kepler-309 c,105.35638300000001,0.43656316083817737
2731,HD 177830 A b,406.6,1.2218
2732,HD 177830 A c,110.9,0.5137
2733,Kepler-1444 b,33.42035034,0.20305507532533124
2734,WASP-117 b,10.02165,0.09459
2735,Kepler-480 b,4.9195838,0.0566098614641622
2736,K2-31 b,1.25785,0.022000000000000002
2737,Kepler-754 b,14.5596237,0.11669169565569162
2738,Kepler-1004 b,5.28789787,0.059401200569778996
2739,Kepler-109 b,6.48163,0.069
2740,Kepler-109 c,21.2227,0.152
2741,Kepler-1544 b,168.811174,0.5977789855955329
2742,Kepler-392 b,5.3418529999999995,0.05980458376326548
2743,Kepler-392 c,10.423117999999999,0.09338381666414883
2745,Kepler-1005 b,6.49801525,0.06814913289893228
2746,Kepler-1167 b,1.00393374,0.019621997544717173
2747,Kepler-1327 b,14.88801098,0.11843979232264627
2748,Kepler-481 b,10.06082567,0.09120715997220598
2749,Kepler-1548 b,124.82867900000001,0.4888205252313112
2750,WASP-43 b,0.81347753,0.01526
2751,Kepler-781 b,13.2140732,0.10938665007854749
2752,Kepler-1030 b,19.32952416,0.14095720909666792
2753,HAT-47 b,4.732182,0.0615
2754,Gliese 581 b,5.3686,0.04061
2755,Gliese 581 c,12.914000000000001,0.0721
2756,Gliese 581 d,66.64,0.22
2757,Gliese 581 e,3.1489999999999996,0.02815
2758,Gliese 581 f,433.0,0.758
2759,Gliese 581 g,36.5,0.146
2760,WASP-93 b,2.7325321,0.04211
2761,Kepler-600 b,23.67517607,0.1613622701765529
2762,KOI-368.01,110.321611,0.6
2763,MOA-2010-BLG-328L b,322.30865335575464,0.92
2764,Kepler-1036 b,122.88080579999999,0.48372204919119244
2765,HD 16141 A b,75.82,0.35
2766,Kepler-314 c,5.960392,0.064336347129534
2767,Kepler-314 b,2.4610689999999997,0.03567432054510819
2768,HD 8574 b,227.55,0.77
2769,Kepler-564 b,3.75083228,0.04724526401149326
2770,Kepler-884 b,5.69919514,0.06244277596648969
2771,Kepler-850 b,7.19303878,0.07292584187221296
2772,Kepler-1361 b,3.57554956,0.04576165454811116
2773,KOI-3680.01,141.24164672,0.5307805887044006
2774,CoRoT-11 b,2.994325,0.04351
2775,Kepler-650 b,3.03214559,0.040998995573072884
2776,Kepler-1385 b,2.88879862,0.03969642185672046
2777,WASP-105 b,7.87288,0.075
2778,Kepler-1500 b,15.033010500000001,0.11920756697705036
2779,Kepler-774 b,11.0895723,0.09732320027886492
2780,KOI-55 b,0.2401,0.006
2781,KOI-55 c,0.34289000000000003,0.0076
2782,Kepler-1125 b,17.6700642,0.1327695862523638
2783,Kepler-1341 b,132.9968322,0.509918436836464
2784,Kepler-1213 b,5.34982412,0.05986406262881105
2785,HATS-7 b,3.185315,0.040119999999999996
2786,Kepler-852 b,44.9309804,0.2473453671425426
2787,Gliese 317 b,691.78,1.15
2788,Gliese 317 c,10000.0,30.0
2789,HD 189733 A b,2.21857312,0.03142
2790,Kepler-1097 b,187.747029,0.6416850173322526
2791,Kepler-993 b,22.08557563,0.15405613534666412
2792,Kepler-1420 b,6.69960006,0.0695513827774566
2793,Kepler-1285 b,14.796745800000002,0.11795526361863969
2794,Kepler-1178 b,31.806340000000002,0.19646369825755328
2795,WASP-80 b,3.0678504,0.0346
2796,Kepler-376 c,14.172327,0.11461302096709058
2797,Kepler-376 b,4.920199,0.05661458078763641
2798,Kepler-33 b,5.66793,0.0677
2799,Kepler-33 c,13.17562,0.1189
2800,Kepler-33 d,21.77596,0.166
2801,Kepler-33 e,31.7844,0.2138
2802,Kepler-33 f,41.02902,0.2535
2803,Kepler-49 b,7.203871,0.07299903769867157
2804,Kepler-49 c,10.912732,0.09628578528166175
2805,Kepler-49 d,2.576549,0.036781727369890035
2806,Kepler-49 e,18.596107999999997,0.13736873220427165
2807,Kepler-938 b,52.6298417,0.27484925203399835
2808,HAT-P-31 b,5.005425,0.055
2809,HD 222582 A b,572.38,1.35
2810,HD 30177 b,1620.0,2.6
2811,HD 63765 b,358.0,0.9490000000000001
2812,HD 73526 b,189.65,0.65
2813,HD 73526 c,376.93,1.03
2814,Kepler-228 d,11.094286,0.09735077692856595
2815,Kepler-228 c,4.134444,0.05041401189581399
2816,Kepler-228 b,2.5665459999999998,0.03668646659027584
2817,HD 2638 b,3.4442,0.044000000000000004
2818,HATS-9 b,1.9153073,0.03048
2819,Kepler-900 b,6.9913086,0.0715559082639993
2820,Kepler-418 b,86.67856,0.38330778693716444
2821,Kepler-1224 b,13.32351601,0.10998980084372623
2823,Kepler-553 b,4.03046804,0.049565197162953885
2824,Kepler-553 c,328.23995460000003,0.9312525597752389
2825,Kepler-1237 b,84.5733226,0.377075902227664
2826,EPIC 201596316 b,39.937670000000004,0.2257
2827,HD 134606 b,12.083,0.1023
2828,HD 134606 c,59.519,0.2962
2829,HD 134606 d,459.26,1.1567
2830,Kepler-141 c,7.010606,0.07168752010832893
2831,Kepler-141 b,3.107675,0.041677044433112945
2832,Kepler-882 b,3.98953967,0.0492290787678248
2833,Kepler-1338 b,0.93511806,0.018714755028778382
2834,Kepler-1210 b,8.07124073,0.07874688511694039
2835,Kepler-1323 b,0.92990668,0.018645159172305574
2836,Kepler-383 b,12.904532000000001,0.10767164697601192
2837,Kepler-383 c,31.200751,0.1939619531256436
2838,Gliese 176 b,8.7836,0.066
2839,Kepler-1200 b,1.11854972,0.021088387793804973
2840,Kepler-672 b,38.3774623,0.22266776642864455
2841,Kepler-1499 b,44.2008,0.24465829046568913
2842,Kepler-660 b,9.27358194,0.08638497118431766
2843,Kepler-855 b,7.8866311,0.07754150065281656
2844,Kepler-133 c,31.517585999999998,0.1952728274293327
2845,Kepler-133 b,8.129976,0.07912845618541467
2846,Kepler-65 b,2.1549156000000003,0.035
2847,Kepler-65 c,5.8599407999999995,0.068
2848,Kepler-65 d,8.131231,0.084
2849,Kepler-641 b,9.48961571,0.08772140938606858
2850,Kepler-1116 b,41.697782700000005,0.23533245465268718
2851,Kepler-42 b,1.21376,0.0116
2852,Kepler-42 c,0.4532,0.006
2853,Kepler-42 d,1.865,0.0154
2854,WASP-129 b,5.748145,0.0628
2855,K2-30 b,4.098507,0.04986
2856,Kepler-1253 b,68.88619150000001,0.3288728081854147
2857,V391 Peg b,1170.0,1.7
2858,KOI-806.03,29.334,0.18
2859,KOI-806.02,60.3251,0.3
2860,KOI-806.01,143.213,0.5
2861,HD 7199 b,615.0,1.36
2862,mu Arae b,643.25,1.5
2863,mu Arae c,9.6386,0.09094
2864,mu Arae d,310.55,0.9209999999999999
2865,mu Arae e,4205.8,5.235
2866,Kepler-466 b,51.07926307,0.26942399131079686
2867,Kepler-466 c,3.70921385,0.046895132300260954
2869,Kepler-1208 b,11.08507637,0.09729689401233477
2870,eps Tau b,594.9,1.93
2871,Kepler-558 b,29.00790538,0.18476403171007513
2872,K2-108 b,4.73401,0.0573
2873,Kepler-560 b,18.47764449,0.13678472079373385
2874,HAT-P-11 b,4.887804,0.053
2875,Kepler-360 b,3.289672,0.04328873708808985
2876,Kepler-360 c,7.186433999999999,0.07288119380824565
2877,Kepler-1591 b,8.18504949,0.07948540474682966
2878,WASP-47 b,4.1591287,0.051
2879,WASP-47 e,0.789597,0.017
2880,WASP-47 d,9.03081,0.08800000000000001
2881,WASP-47 c,572.0,1.36
2882,Kepler-1183 b,28.5057189,0.18262540092787047
2883,Kepler-953 b,88.40655258,0.38838533282254656
2884,Kepler-953 c,9.10967112,0.08536404428099846
2885,Kepler-19 b,9.286994400000001,0.0846
2887,Kepler-1366 b,2.16457097,0.03274822282046992
2888,Kepler-736 b,3.60147201,0.04598256705520937
2889,HD 224693 b,26.73,0.233
2890,Kepler-810 b,4.59725385,0.054109332158880426
2891,Kepler-726 b,21.80451088,0.1527463177770764
2892,Kepler-769 b,7.42608998,0.07449263243016022
2893,Kepler-769 c,15.9870174,0.12419901418378418
2894,KIC 10001893 b,0.2197,0.005
2895,KIC 10001893 c,0.3253,0.006999999999999999
2896,KIC 10001893 d,0.8116,0.01
2897,HD 117207 b,2627.08,3.78
2898,HD 109246 b,68.27,0.33
2899,Kepler-1295 b,3.81371974,0.047771883745472046
2900,Kepler-1334 b,15.64591713,0.12242605842152794
2901,Kepler-207 d,5.868075,0.06367030851093719
2902,Kepler-207 b,1.6118649999999999,0.026904543463861313
2903,Kepler-207 c,3.071571,0.04135362221834326
2904,Kepler-811 b,23.58447697,0.16094988962398313
2905,HD 156846 b,359.5546,1.0959999999999999
2906,CoRoT-22 b,9.755980000000001,0.092
2907,Kepler-1451 b,35.622233,0.21187868892237008
2908,Kepler-1115 b,23.5540725,0.16081153172164125
2909,EPIC 211970147 b,9.915614999999999,0.09032742312536303
2910,KOI-1257 b,86.647661,0.382
2911,Qatar-5 b,2.8792318999999997,0.04127
2912,Kepler-155 b,5.9311940000000005,0.06412606681033482
2913,Kepler-155 c,52.661793,0.27496048047144467
2914,HD 28254 b,1116.0,2.15
2916,Kepler-1491 b,16.586176199999997,0.12728308710251174
2917,Kepler-237 c,8.103636,0.07895745358113296
2918,Kepler-237 b,4.715106,0.05503016613618099
2919,Kepler-992 b,20.16034462,0.14496789006894267
2920,Kepler-1284 b,0.66407381,0.014896494664604916
2921,Kepler-89 b,3.743208,0.05119
2922,Kepler-89 c,10.423648,0.1013
2923,Kepler-89 d,22.342989000000003,0.1684
2924,Kepler-89 e,54.32031,0.3046
2925,HAT-P-43 b,3.3326879999999997,0.0443
2926,Kepler-139 b,15.771044,0.12307791935790371
2927,Kepler-139 c,157.072878,0.5697364227843357
2928,Kepler-657 b,24.54350418,0.1652840310625273
2929,KIC 10024862 b,567.0445,1.3407607215210526
2930,Kepler-254 b,5.826662000000001,0.0633703930423592
2931,Kepler-254 c,12.412183,0.1049152525206497
2932,Kepler-254 d,18.746477,0.13810825113671674
2933,HD 157172 b,104.84,0.41600000000000004
2934,Kepler-1625 b,287.37894900000003,0.8522685939860226
2935,Kepler-1560 b,3.03195744,0.040997299515376485
2936,Kepler-646 b,15.87364565,0.12361114741484833
2937,Kepler-1229 b,86.828989,0.38375114103213914
2938,Kepler-1478 b,26.084059399999997,0.17213002716254383
2939,HD 181342 b,663.0,1.78
2940,HD 47186 b,4.0845,0.05
2941,HD 47186 c,1353.6,2.395
2942,HD 164509 b,282.4,0.875
2943,WASP-45 b,3.1260876,0.04054
2944,HD 27442 A b,415.2,1.16
2945,Kepler-363 d,11.932125,0.10219234849180235
2946,Kepler-363 c,7.542427,0.07526861543555703
2947,Kepler-363 b,3.6145680000000002,0.04609397018349257
2948,EPIC 201912552 b,32.94488,0.1491
2949,HD 38801 b,696.3,1.7
2950,Kepler-1556 b,8.82713457,0.08358974786328707
2952,Kepler-1543 b,6.96710269,0.07139064812878164
2953,Kepler-1553 b,4.24261881,0.051289585858479585
2954,HD 114613 b,3827.0,5.16
2955,Kepler-1282 b,2.13194651,0.03241833603761118
2956,Kepler-1196 b,66.1849031,0.32021804998744385
2957,Kepler-462 b,84.68798079999999,0.37741663284790905
2958,Kepler-1441 b,39.4419839,0.2267665631116544
2959,HD 185269 b,6.837999999999999,0.077
2960,Kepler-538 b,81.73780699,0.36859986452055266
2961,HD 80606 b,111.4273,0.46299999999999997
2962,HIP 14810 b,6.6738550000000005,0.0692
2963,HIP 14810 c,147.73,0.545
2964,HIP 14810 d,962.0,1.89
2965,Gliese 649 b,598.3,1.135
2966,GJ 649.02,4.4762,0.043
2967,Kepler-720 b,4.70832654,0.05497740461190626
2968,Kepler-117 c,50.790391,0.2804
2969,Kepler-117 b,18.7959228,0.1445
2970,KOI-142 b,10.9542,0.098
2971,KOI-142 c,22.1,0.1529
2972,Kepler-1082 b,1.5432066,0.026135003641872042
2973,HD 8535 b,1313.0,2.45
2974,Kepler-844 b,2.61302086,0.03712801818286852
2975,HD 17092 b,359.9,1.29
2976,HD 154088 b,18.596,0.1316
2977,Kepler-1386 b,6.73972381,0.06982880074500296
2978,HD 86081 b,2.1375,0.039
2979,Kepler-806 b,8.09219642,0.07888312869358685
2980,Kepler-364 c,59.980627,0.29987978061603404
2981,Kepler-364 b,25.745718,0.17063830255196258
2982,Kepler-981 b,4.46975774,0.05310423704491575
2983,HATS-20 b,3.7992969,0.046189999999999995
2984,Kepler-1448 b,12.27065865,0.10411622985817928
2985,Kepler-965 b,134.25272980000003,0.5131235339767318
2986,Kepler-438 b,35.23319,0.166
2987,Kepler-1521 b,47.14840805,0.2554178271051585
2988,Gliese 3021 A b,133.71,0.49
2989,Gliese 676 A d,3.6,0.0413
2990,Gliese 676 A e,35.37,0.187
2991,Gliese 676 A b,1050.3,1.8
2992,Gliese 676 A c,4400.0,5.2
2993,Kepler-722 b,4.09357325,0.050081219347708386
2994,Kepler-722 c,105.144749,0.43597833585435003
2995,Kepler-1488 b,39.8189932,0.2282093147420564
2996,Kepler-1064 b,16.54080322,0.1270508515667313
2997,Kepler-26 b,12.282972000000001,0.1041858705241907
2998,Kepler-26 c,17.251204,0.1306630498025866
2999,Kepler-26 d,3.5439190000000003,0.045491372679055155
3000,Kepler-26 e,46.827915000000004,0.25425903703815966
3001,HD 2039 b,1183.0,2.2
3002,Kepler-478 b,13.2217576,0.10942905382554559
3003,HD 59686 b,303.0,0.9109999999999999
3004,HIP 57050 b,41.397,0.16350599999999998
3005,Fomalhaut b,320000.0,177.0
3006,Kepler-1047 b,56.1886887,0.2871039151349366
3007,Kepler-1047 c,3.18897601,0.04240079683777551
3008,KOI-830 b,3.52563254,0.0433
3009,CoRoT-3 b,4.2568,0.057
3010,HD 30562 b,1159.0,2.315
3011,Kepler-1120 b,2.94902905,0.04024629294788037
3012,HD 132563 B b,1544.0,2.62
3013,Kepler-230 b,32.625555,0.19982283784747337
3014,Kepler-230 c,91.77324200000001,0.39818408666731353
3015,WASP-71 b,2.9036747000000003,0.046310000000000004
3016,HD 34445 b,1049.0,2.07
3017,Omega Serpentis b,277.02,1.1
3018,Kepler-96 b,16.2385,0.12549809207316673
3019,Kepler-1227 b,94.2887577,0.4054274278313159
3020,Kepler-888 b,70.6979061,0.33461408490133204
3021,HIP 57274 b,8.1352,0.07
3022,HIP 57274 c,32.03,0.17800000000000002
3023,HIP 57274 d,431.7,1.01
3024,Kepler-334 c,12.758005,0.10685504435978037
3025,Kepler-334 b,5.470319,0.06075960644187201
3026,Kepler-334 d,25.098489999999998,0.16776637197209585
3027,Kepler-297 b,38.871826,0.22457589800736233
3028,Kepler-297 c,74.920137,0.3478074594981252
3029,Kepler-36 b,13.839879999999999,0.1151
3030,Kepler-36 c,16.23855,0.1283
3031,HATS-29 b,4.605874900000001,0.05475
3032,Kepler-1428 b,10.67607169,0.09488862887758527
3033,HD 142415 b,386.3,1.05
3034,WASP-107 b,5.72149,0.055
3035,Kepler-956 b,5.24867263,0.05910708034717743
3036,Kepler-110 b,12.691112,0.10648120767836776
3037,Kepler-110 c,31.719775,0.19610706907012684
3038,Kepler-152 b,18.207973000000003,0.13545059508949422
3039,Kepler-152 c,88.255055,0.387941502554888
3040,KIC 9663113 b,572.3847,1.349165398704403
3041,KOI-179.01,20.74028413,0.1477348599206496
3042,Kepler-1470 b,16.295090300000002,0.12578949238953135
3043,Kepler-276 c,31.884362,0.19678485499561169
3044,Kepler-276 b,14.12841,0.11437612440895305
3045,Kepler-276 d,48.648869,0.26080846456442464
3046,Kepler-978 b,49.622150899999994,0.2642755023211901
3047,Kepler-1298 b,7.12811928,0.07248639298291902
3048,WASP-25 b,3.7648300000000003,0.0474
3049,Kepler-719 b,5.00731778,0.057280915813084365
3050,Kepler-948 b,7.76846622,0.07676502069516997
3051,Kepler-1280 b,66.5579057,0.3214200386422259
3052,Kepler-1254 b,9.99113313,0.09078547026225542
3053,Kepler-1254 c,3.60084276,0.045977210842920016
3054,Kepler-1254 d,5.72717226,0.06264696185623035
3055,Kepler-338 b,13.726976,0.11599999999999999
3056,Kepler-338 c,24.310856,0.17
3057,Kepler-338 d,44.431014000000005,0.24550706822599846
3058,Kepler-338 e,9.34149,0.09
3059,Kepler-318 b,4.662715,0.05462176936277027
3060,Kepler-318 c,11.815007000000001,0.1015225472255456
3061,Kepler-985 b,116.331901,0.46637908598151323
3062,HD 564 b,492.3,1.2
3063,WASP-157 b,3.9516205,0.0529
3064,Kepler-445 b,2.9841509999999998,0.102
3065,Kepler-445 c,4.8712290000000005,0.141
3066,Kepler-445 d,8.15275,0.2
3067,Kepler-1517 b,5.54608367,0.061319338584201945
3068,Kepler-1245 b,4.35409304,0.052184114719413005
3069,Kepler-1245 c,2.93658468,0.04013299177732566
3070,Kepler-66 b,17.815815,0.1352
3071,Kepler-528 b,19.78297415,0.14315314903820692
3072,Kepler-112 b,8.408878,0.08092795223046148
3073,Kepler-112 c,28.574263000000002,0.18291804120921043
3074,Kepler-421 b,704.1984,1.219
3075,Kepler-388 b,3.173315,0.04226186321032264
3076,Kepler-388 c,13.297004000000001,0.10984384244227584
3077,Kepler-589 b,16.54964934,0.1270961458977348
3078,Kepler-1003 b,3.55485691,0.04558492728835495
3079,Kepler-703 b,4.58352176,0.054001528000870956
3080,Kepler-792 b,11.30119217,0.09855742696629362
3081,KOI-183 b,2.6843285,0.03585
3082,Kepler-656 b,1.26025909,0.02283388148835207
3083,Kepler-1010 b,34.2685705,0.2064764426383408
3084,CoRoT-5 b,4.0378962,0.04947
3085,Kepler-483 b,30.229104,0.18991387713759086
3086,Kepler-1443 b,2.41811321,0.0352579943076987
3087,Kepler-786 b,53.52934870000001,0.277972066967922
3088,Kepler-399 d,58.034616,0.2933579938742127
3089,Kepler-399 b,14.425281,0.11597277207666053
3090,Kepler-399 c,26.675690000000003,0.1747230859059686
3091,Kepler-743 b,3.17926292,0.0423146558935988
3092,GJ 3323 b,5.3636,0.03282
3093,GJ 3323 c,40.54,0.1264
3094,Gliese 777 A b,2867.9,3.92
3095,Gliese 777 A c,17.1186,0.128
3096,Kepler-268 b,25.934138,0.1714698344593709
3097,Kepler-268 c,83.446393,0.3737187574184019
3098,Kepler-1106 b,1.25275217,0.02274311562986583
3099,HD 95089 b,507.0,1.51
3100,HD 148156 b,1010.0,2.45
3101,Kepler-1515 b,214.31141639999998,0.700868790377345
3102,Kepler-175 b,11.903514999999999,0.10202893011663394
3103,Kepler-175 c,34.035257,0.205538195705011
3104,Kepler-640 b,22.24813967,0.1548111791193415
3105,Kepler-1506 b,14.0329154,0.11386015960617983
3106,Kepler-966 b,99.74762199999999,0.42092838927744625
3107,Kepler-1024 b,66.4162133,0.3209637046621866
3108,Kepler-899 b,19.17891293,0.14022405071098884
3109,HD 219828 b,3.8335,0.052000000000000005
3110,HD 7449 b,1270.5,2.33
3111,HD 7449 c,4046.0,4.96
3112,Kepler-1249 b,24.334712699999997,0.16434531662335902
3113,Kepler-621 b,2.62811375,0.03727084929749955
3114,HD 175370 b,349.5,0.98
3115,Kepler-604 b,25.85501786,0.1711209089125222
3116,Kepler-302 c,127.28218400000002,0.4952048954686005
3117,Kepler-302 b,30.184103999999998,0.18972535581029046
3118,Kepler-27 b,15.33,0.11800000000000001
3119,Kepler-27 c,31.33,0.191
3120,HD 39194 b,5.6363,0.0519
3121,HD 39194 c,14.025,0.0954
3122,HD 39194 d,33.941,0.172
3123,Kepler-964 b,13.5225106,0.11108226774551601
3124,WASP-69 b,3.8681382000000006,0.04525
3125,Kepler-1059 b,3.76419105,0.04735737505277468
3126,HD 196885 A b,1326.0,2.6
3127,Kepler-402 c,6.124821,0.06551420130152451
3128,Kepler-402 e,11.242861,0.09821799805902492
3129,Kepler-402 b,4.028751000000001,0.04955111915032029
3130,Kepler-402 d,8.921099,0.084181906311886
3131,Kepler-1561 b,1.00520701,0.01963858484302858
3132,Kepler-1300 b,22.241909200000002,0.1547822750867226
3133,Kepler-705 b,56.056053799999994,0.28665192622435964
3134,HATS-26 b,3.3023881,0.04735
3135,Kepler-1220 b,7.42693741,0.07449829948519637
3136,Kepler-206 c,13.137471,0.10896349643865046
3137,Kepler-206 b,7.781986999999999,0.07685406633866276
3138,Kepler-206 d,23.44281,0.16030471465144736
3139,KOI-1860 b,6.319,0.0458
3140,KOI-1860 c,12.209000000000001,0.1038
3141,KOI-1860.03,3.076452083,0.0414
3142,KOI-1860.04,24.843509899999997,0.1667
3143,Kepler-1537 b,1.4444538,0.02500780767840164
3144,HD 204313 b,1920.1,3.04
3145,HD 204313 c,34.873000000000005,0.2103
3146,HD 204313 d,2831.6,3.93
3147,HD 159868 b,1178.4,2.25
3148,HD 159868 c,352.3,1.0
3149,HD 1690 b,533.0,1.3
3150,Kepler-988 b,17.76080053,0.1332237154510712
3151,Kepler-449 b,12.582419999999999,0.105
3152,Kepler-449 c,33.6727,0.20199999999999999
3153,Kepler-683 b,2.53918318,0.03642524978784315
3154,Kepler-1012 b,5.50860439,0.06104277094150584
3155,Kepler-1001 b,14.30511983,0.11532784678931333
3156,Kepler-184 b,10.687576,0.09495678329961219
3157,Kepler-184 c,20.303005,0.14565097560418874
3158,Kepler-184 d,29.022358,0.18482539665214012
3159,Kepler-18 b,3.504725,0.0447
3160,Kepler-18 c,7.641589999999999,0.0752
3161,Kepler-18 d,14.85888,0.1172
3162,HD 32518 b,157.54,0.59
3163,HAT-P-44 b,4.1696745952487335,0.0507
3164,HAT-P-44 c,219.9,0.6990000000000001
3165,Kepler-1312 b,5.44832529,0.06059663895234863
3166,Kepler-1569 b,5.79180156,0.06311738042635318
3167,HD 200964 b,613.8,1.601
3168,HD 200964 c,825.0,1.95
3169,Kepler-1342 b,2.21571036,0.03326201148297316
3170,Kepler-1634 b,374.876239,1.0174938502707547
3171,Kepler-1265 b,6.49441289,0.0681239436280915
3173,HAT-P-19 b,4.0087844,0.0466
3174,Kepler-759 b,41.805985,0.23573939096557198
3175,Kepler-563 b,22.18432708,0.1545150156061336
