,PlanetIdentifier,RightAscension,DeclinationAccurate,AngleBtwEarthExoplanetInDeg
1885,Kepler-1497 b,71087.0,45.63444444444444,62.23402915476479
1886,1SWASP J1407 b,50867.93,-38.23813888888889,165.04036620871955
1887,Kepler-1507 b,69255.0,46.53611111111111,118.74773289379566
1888,K2-105 b,30101.0,13.497499999999999,94.94515330118804
1889,Kepler-151 b,70119.0,41.02305555555555,39.13195272894758
1890,Kepler-151 c,70119.0,41.02305555555555,39.13195272894758
1891,HD 156411 b,62391.0,-47.45055555555556,4.909454993920649
1892,Kepler-969 b,69209.0,47.933611111111105,78.47251430191434
1893,Kepler-969 c,69209.0,47.933611111111105,78.47251430191434
1894,Kepler-1447 b,69514.0,50.727222222222224,50.101755553059824
1895,Kepler-1536 b,69980.0,45.715833333333336,63.19240046274452
1896,Kepler-1299 b,68676.0,37.41138888888889,86.19816732951743
1897,Kepler-923 b,70601.0,40.055277777777775,94.94432510508685
1898,PSR B1620-26 b,59018.2218,-25.468397500000002,113.70810086738585
1899,Kepler-1512 b,69426.0,44.47027777777778,48.107142218888896
1900,XO-1 b,57732.0,28.169722222222223,150.71111418129053
1901,WASP-74 b,73089.32,-0.9242777777777778,95.15962331796304
1902,HD 190647 b,72440.0,-34.46138888888889,122.37374807281458
1903,WASP-44 b,937.0,-10.061944444444444,86.01363337977061
1904,SWEEPS-11,64743.0,-28.801666666666666,99.63146053808713
1905,Kepler-944 b,70464.0,42.37972222222222,112.01693322253782
1906,Kepler-1164 b,69007.0,38.894444444444446,87.87305366733679
1907,Kepler-1124 b,68783.0,37.89138888888889,65.34569672727665
1908,WASP-28 b,84868.0,-0.41750000000000004,78.77593470739458
1909,WASP-132 b,52226.0,-45.159166666666664,120.37829824826674
1910,HIP 116454 b,84949.281,0.44551666666666667,78.62425511325698
1911,Kepler-386 c,69566.0,48.69361111111111,113.0513867034086
1912,Kepler-386 b,69566.0,48.69361111111111,113.0513867034086
1913,HAT-P-28 b,3120.0,34.72833333333333,103.40815491846065
1914,Kepler-916 b,69836.0,45.973333333333336,48.34392365529458
1915,Kepler-687 b,69436.0,39.15333333333333,67.47432095959512
1916,Gliese 667 C b,62337.0,-33.01027777777778,114.19205232699962
1917,Gliese 667 C h,62337.0,-33.01027777777778,114.19205232699962
1918,Gliese 667 C c,62337.0,-33.01027777777778,114.19205232699962
1919,Gliese 667 C f,62337.0,-33.01027777777778,114.19205232699962
1920,Gliese 667 C e,62337.0,-33.01027777777778,114.19205232699962
1921,Gliese 667 C d,62337.0,-33.01027777777778,114.19205232699962
1922,Gliese 667 C g,62337.0,-33.01027777777778,114.19205232699962
1923,Kepler-571 b,68772.0,49.41861111111111,74.2917914473331
1924,Kepler-707 b,69602.0,42.11638888888889,121.27639938111251
1925,Kepler-80 b,71067.0,39.978611111111114,56.02826537966463
1926,Kepler-80 c,71067.0,39.978611111111114,56.02826537966463
1927,Kepler-80 d,71067.0,39.978611111111114,56.02826537966463
1928,Kepler-80 e,71067.0,39.978611111111114,56.02826537966463
1929,Kepler-80 f,71067.0,39.978611111111114,56.02826537966463
1930,Kepler-578 b,69301.0,39.56361111111111,67.50875297126576
1931,HIP 79431 b,58362.0,-17.124444444444443,66.72974071972179
1932,WASP-99 b,9575.0,-49.99194444444444,134.7907211042378
1933,Kepler-1606 b,68731.0,43.07333333333334,149.38485539437957
1934,HD 50499 b,24722.0,-32.08444444444444,113.8752142191616
1935,Kepler-496 b,69994.0,41.24111111111111,49.07849305580195
1936,HD 150433 b,60068.0,-1.1427777777777777,107.07952900323185
1937,WASP-96 b,251.0,-46.63944444444444,62.650425572821234
1938,Kepler-361 c,71232.0,46.74111111111111,27.353369701822075
1939,Kepler-361 b,71232.0,46.74111111111111,27.353369701822075
1940,HD 128356 b,52624.89,-24.198277777777776,54.365868981373204
1941,YBP401 b,31879.0,11.671111111111111,131.82278442922706
1942,Kepler-1212 b,71245.0,50.03722222222222,127.54097490205596
1943,WASP-131 b,50446.0,-29.58361111111111,55.93716675267158
1944,Gliese 832 b,77614.0,-48.99111111111111,73.87428462499375
1945,Gliese 832 c,77614.0,-48.99111111111111,73.87428462499375
1946,Kepler-281 c,70585.0,44.77055555555555,102.93234285122547
1947,Kepler-281 b,70585.0,44.77055555555555,102.93234285122547
1948,Kepler-868 b,67767.0,46.67527777777777,117.83311507604645
1949,Kepler-764 b,71374.0,47.164722222222224,113.27568701967378
1950,Kepler-804 b,70409.0,44.785,103.87837792677274
1951,Kepler-804 c,70409.0,44.785,103.87837792677274
1952,HD 20782 b,12003.57791,-27.14592636111111,133.79730317317325
1953,HD 20781 b,12003.57791,-27.14592636111111,133.79730317317325
1954,HD 20781 c,12003.57791,-27.14592636111111,133.79730317317325
1955,Kepler-146 b,70586.0,38.71,67.14878637234025
1956,Kepler-146 c,70586.0,38.71,67.14878637234025
1957,WASP-55 b,48901.95,-16.496444444444446,47.35759928228461
1958,HD 109749 A b,45436.0,-39.18805555555556,108.45835784416596
1959,Kepler-401 b,69619.0,50.86333333333334,43.52603652904709
1960,Kepler-401 c,69619.0,50.86333333333334,43.52603652904709
1961,Kepler-401 d,69619.0,50.86333333333334,43.52603652904709
1962,Kepler-1599 b,68693.0,41.15138888888889,41.12828934770922
1963,EPIC 201565013 b,42478.126,1.51025,67.17974589931482
1964,Kepler-468 b,69337.0,49.370555555555555,74.56197330305552
1965,WASP-16 b,51524.0,-19.724444444444444,74.52814762249345
1966,MOA-2008-BLG-310-L b,64454.0,-33.221944444444446,119.01557071234389
1967,HAT-P-50 b,28335.2,12.139416666666666,129.135278013163
1968,Kepler-13 A b,68873.1072,46.86832027777778,114.25516156866122
1969,HD 103197 b,42773.0,-49.70722222222222,60.863801149057586
1970,GJ 229 b,22234.61533,-20.13535786111111,126.27952846924582
1971,Proxima Centauri b,52776.204,-59.16438055555555,101.02439566941709
1972,Alpha Centauri B b,52776.204,-59.16438055555555,101.02439566941709
1973,Alpha Centauri B c,52776.204,-59.16438055555555,101.02439566941709
1974,Kepler-1619 b,68569.0,44.42194444444444,79.56182206224477
1975,WASP-15 b,50143.0,-31.84027777777778,74.28400488169217
1976,Kepler-1061 b,71095.0,50.275277777777774,80.48358174649849
1977,Kepler-860 b,70939.0,46.25472222222222,105.35369777999631
1978,Kepler-831 b,70797.0,42.72777777777778,122.75293462948268
1979,HAT-P-8 b,82330.0,35.447222222222216,137.44123680847497
1980,Kepler-1525 b,69734.0,49.94305555555555,72.2735118487365
1981,Kepler-846 b,68894.0,49.04611111111111,133.00653443263047
1982,Kepler-755 b,71247.0,41.09722222222222,166.68309803215283
1983,Kepler-755 c,71247.0,41.09722222222222,166.68309803215283
1984,Kepler-704 b,67996.0,41.83722222222222,82.03694328047858
1985,Kepler-573 b,69485.0,51.23722222222222,100.3295393747851
1986,Lalande 21185 b,39800.0,35.97,122.06528001054403
1987,Kepler-839 b,69858.0,45.2425,52.80026305830669
1988,Kepler-1263 b,68756.0,46.7525,5.222514746213416
1989,Kepler-625 b,70116.0,39.6375,87.508204460744
1990,Kepler-625 c,70116.0,39.6375,87.508204460744
1991,Kepler-1397 b,71922.0,47.075833333333335,40.581882900186294
1992,HAT-P-20 b,26860.0,24.336388888888887,151.61613079902966
1993,HD 233604 b,32988.8205,53.56822861111112,165.80296515428458
1994,HATS-13 b,76070.88,-25.903333333333336,114.92413520519405
1995,HAT-P-46 b,64907.0,-1.0291666666666666,84.8777633834299
1996,HAT-P-46 c,64907.0,-1.0291666666666666,84.8777633834299
1997,Kepler-1089 b,69862.0,49.19,140.23696855030457
1998,16 Cygni B b,70908.95343,50.52505980555556,57.35502894930609
1999,Kepler-1339 b,68099.0,48.373333333333335,130.43510593074953
2000,Kepler-889 b,69952.0,50.75944444444445,44.1310098004092
2001,Kepler-239 b,70608.0,40.663333333333334,79.5928457584288
2002,Kepler-239 c,70608.0,40.663333333333334,79.5928457584288
2003,Kepler-927 b,69452.0,41.39277777777778,91.58752137821406
2004,HD 82886 b,34545.1827,34.7807425,77.1580844032582
2005,Kepler-1540 b,68003.0,41.20166666666667,74.26608119635618
2006,8 Ursae Minoris b,53808.352,74.90092777777778,170.9097884996931
2007,Kepler-845 b,69830.0,49.20388888888889,140.03908300292886
2008,Kepler-461 b,70139.8,46.165,71.92103351671939
2009,DH Tau B,16182.0,26.549444444444447,59.96115938945662
2010,Kepler-165 b,67365.0,47.80972222222222,137.33372451971076
2011,Kepler-165 c,67365.0,47.80972222222222,137.33372451971076
2012,HD 141937 b,57137.0,-17.564166666666665,72.13104861156229
2013,Kepler-684 b,69809.0,38.27361111111111,34.5278080772013
2014,Kepler-631 b,71253.0,40.22833333333333,116.36559423356775
2015,Kepler-95 b,68276.0,44.397777777777776,39.579571803563226
2016,Kepler-1340 b,71096.0,42.47277777777778,109.85932148695719
2017,Kepler-529 b,68613.0,47.88027777777778,107.01021004813052
2018,Kepler-529 c,68613.0,47.88027777777778,107.01021004813052
2019,Kepler-299 c,67969.0,48.58027777777778,112.54852752417386
2020,Kepler-299 d,67969.0,48.58027777777778,112.54852752417386
2021,Kepler-299 b,67969.0,48.58027777777778,112.54852752417386
2022,Kepler-299 e,67969.0,48.58027777777778,112.54852752417386
2023,Kepler-10 b,68563.0,50.24138888888889,74.78566782903292
2024,Kepler-10 c,68563.0,50.24138888888889,74.78566782903292
2025,Kepler-442 b,68487.98,39.28008333333333,67.2594656842533
2026,HD 45350 b,23325.0,38.96277777777778,50.46347975527179
2027,Kepler-832 b,71022.0,45.38388888888889,61.96428252582169
2028,Kepler-1067 b,68493.0,45.049166666666665,84.34728593712249
2029,HD 168746 b,66109.0,-10.0775,81.1521280885484
2030,Kepler-127 d,68445.0,46.02777777777778,93.9445898339703
2031,Kepler-127 c,68445.0,46.02777777777778,93.9445898339703
2032,Kepler-127 b,68445.0,46.02777777777778,93.9445898339703
2033,Kepler-1194 b,70008.0,38.14527777777778,72.07799930171903
2034,Kepler-1546 b,71420.0,41.54111111111111,63.248074495550334
2035,HATS-8 b,70786.08,-24.251694444444443,98.25867702497298
2036,K2-99 b,50106.0,-4.4425,65.38036148498801
2037,Kepler-304 b,70666.0,40.5575,6.883927436059871
2038,Kepler-304 d,70666.0,40.5575,6.883927436059871
2039,Kepler-304 c,70666.0,40.5575,6.883927436059871
2040,Kepler-304 e,70666.0,40.5575,6.883927436059871
2041,KIC 10905746 b,68071.0,48.39111111111111,95.72661522208243
2042,Kepler-612 b,69925.0,45.74777777777778,56.802468639930204
2043,Kepler-979 b,72089.0,46.40833333333333,115.47744506167558
2044,HD 120084 b,49359.0,78.06416666666667,37.12943040113563
2045,Kepler-945 b,69905.0,42.096111111111114,99.24320893408347
2046,Kepler-1574 b,70118.0,49.63777777777778,112.7671469910346
2047,Kepler-270 b,67728.0,44.42222222222222,31.714353065686726
2048,Kepler-270 c,67728.0,44.42222222222222,31.714353065686726
2049,WASP-34 b,39696.0,-22.139444444444443,17.512040569440174
2050,CoRoT-29 b,66936.5,6.479719444444444,26.075165157063818
2051,WASP-4 b,84855.0,-41.938611111111115,69.56766482724868
2052,Kepler-28 b,70112.0,42.42916666666667,113.58498006919184
2053,Kepler-28 c,70112.0,42.42916666666667,113.58498006919184
2054,HD 220074 b,84014.0,61.97,79.14568000517833
2055,Kepler-1485 b,71543.0,44.73694444444445,31.015523752927585
2056,11 UMi b,55025.88899,71.82390183333332,65.11406124669739
2057,Kepler-702 b,70531.0,41.66166666666666,155.69472720951873
2058,Kepler-614 b,71612.0,46.27611111111111,105.65639506572718
2059,Kepler-1219 b,71332.0,47.37861111111111,37.70948974132314
2060,TrES-1 b,68649.0,36.6325,141.81407890336925
2061,HD 240237 b,83742.22361,58.04324038888889,69.58497106440655
2062,Kepler-463 b,71745.0,44.85777777777778,67.6917497418192
2063,70 Vir b,48505.80861,13.778788500000001,84.11406595699455
2064,Kepler-1267 b,71801.0,43.441111111111105,72.86276091590668
2065,Kepler-35 (AB) b,70679.0,46.689722222222215,22.93855686462674
2066,Kepler-1231 b,69261.0,42.605555555555554,104.47202525305086
2067,Kepler-345 c,70854.0,45.97083333333334,46.55550006518097
2068,Kepler-345 b,70854.0,45.97083333333334,46.55550006518097
2069,Kepler-785 b,70096.0,38.842222222222226,64.2783562746397
2070,Kepler-1204 b,69466.0,42.49805555555556,118.04440492910031
2071,WASP-21 b,83398.0,18.39611111111111,68.86773340872509
2072,Kepler-233 b,71127.0,51.31944444444445,49.1192824902718
2073,Kepler-233 c,71127.0,51.31944444444445,49.1192824902718
2074,Kepler-822 b,70146.0,39.55027777777777,66.85680210665656
2075,HD 31527 b,17738.0,-22.758055555555554,73.64924983398744
2076,HD 31527 c,17738.0,-22.758055555555554,73.64924983398744
2077,HD 31527 d,17738.0,-22.758055555555554,73.64924983398744
2078,Kepler-1635 b,68484.0,45.55611111111111,66.92050463385418
2079,XO-4 b,26493.1657,58.268056944444446,70.92324597765825
2080,Gliese 436 b,42131.0,26.70638888888889,67.05555827742127
2081,Gliese 436 c,42131.0,26.70638888888889,67.05555827742127
2082,Kepler-661 b,68091.0,47.86333333333334,87.83406430140677
2083,Kepler-1262 b,69305.0,42.21333333333334,121.65687301174535
2084,Kepler-1377 b,69407.0,46.651666666666664,113.72426129741422
2085,HD 163296 b,64581.0,-20.95611111111111,142.19780022741617
2086,HD 163296 c,64581.0,-20.95611111111111,142.19780022741617
2087,Kepler-1041 b,70532.0,49.683055555555555,82.08173733296606
2088,Kepler-235 b,68658.0,39.278055555555554,67.29852380980122
2089,Kepler-235 d,68658.0,39.278055555555554,67.29852380980122
2090,Kepler-235 e,68658.0,39.278055555555554,67.29852380980122
2091,Kepler-235 c,68658.0,39.278055555555554,67.29852380980122
2092,HD 23127 b,13164.0,-59.92222222222222,92.24342913561861
2093,Kepler-1239 b,70351.0,42.32,109.54320421314128
2094,Kepler-1131 b,70956.0,49.26138888888889,127.38938230701089
2095,Kepler-619 b,69804.0,48.41611111111111,106.59514838699747
2096,Kepler-619 c,69804.0,48.41611111111111,106.59514838699747
2097,HD 21693 b,12432.0,-57.67638888888889,114.08327187914405
2098,HD 21693 c,12432.0,-57.67638888888889,114.08327187914405
2099,OGLE-2012-BLG-0026L b,63258.7,-26.85725,105.663179284772
2100,OGLE-2012-BLG-0026L c,63258.7,-26.85725,105.663179284772
2101,KIC 9413313 b,70900.0,45.90361111111111,67.49766389451906
2102,Kepler-482 b,71237.0,48.1075,87.67677126291807
2103,Kepler-1458 b,67971.0,41.03805555555555,44.05450156730167
2104,Kepler-298 b,67929.0,48.82527777777778,107.1664039595421
2105,Kepler-298 c,67929.0,48.82527777777778,107.1664039595421
2106,Kepler-298 d,67929.0,48.82527777777778,107.1664039595421
2107,Kepler-474 b,70157.0,43.88111111111111,162.39550820038082
2108,Kepler-1205 b,69667.0,41.515,61.76296722899561
2109,GSC 06214-00210 b,58915.0,-19.28138888888889,105.87551971039039
2110,Kepler-836 b,68989.0,45.70444444444445,59.915005848478636
2111,OGLE-BLG-1195L b,64524.0,-29.20722222222222,102.90719095091485
2112,Kepler-678 b,70909.0,50.49444444444445,60.37071732336366
2113,Kepler-1033 b,68123.0,44.60916666666667,71.23328157955231
2114,Kepler-1514 b,70231.0,37.86,92.3403437167056
2115,Kepler-443 b,69266.53,49.96863888888889,90.87377104566633
2116,WASP-63 b,22640.75,-37.67672222222222,26.83420427307668
2117,Kepler-357 d,69898.0,44.00861111111111,95.89768390175391
2118,Kepler-357 b,69898.0,44.00861111111111,95.89768390175391
2119,Kepler-357 c,69898.0,44.00861111111111,95.89768390175391
2120,Kepler-249 c,71276.0,43.65833333333333,151.05160209692286
2121,Kepler-249 b,71276.0,43.65833333333333,151.05160209692286
2122,Kepler-249 d,71276.0,43.65833333333333,151.05160209692286
2123,Kepler-51 b,71155.146,49.93768333333333,129.86275540306545
2124,Kepler-51 c,71155.146,49.93768333333333,129.86275540306545
2125,Kepler-51 d,71155.146,49.93768333333333,129.86275540306545
2126,Kepler-1078 b,70368.0,43.05,79.79195177607448
2127,HD 99706 b,41310.0,43.96666666666667,122.53560965117255
2128,HD 86950,36098.0,-16.333055555555553,98.052295074067
2129,Kepler-1387 b,70186.0,43.20944444444445,75.92890986063118
2130,Kepler-1642 b,71331.0,43.64361111111111,126.08848659021328
2131,Kepler-1642 c,71331.0,43.64361111111111,126.08848659021328
2132,Kepler-37 b,68174.0,44.518055555555556,37.011869056598044
2133,Kepler-37 c,68174.0,44.518055555555556,37.011869056598044
2134,Kepler-37 d,68174.0,44.518055555555556,37.011869056598044
2135,Kepler-37 e,68174.0,44.518055555555556,37.011869056598044
2136,KOI-195 b,69464.0,49.473333333333336,93.77435700865915
2137,Kepler-83 b,67735.0,43.66555555555556,41.710689088419215
2138,Kepler-83 d,67735.0,43.66555555555556,41.710689088419215
2139,Kepler-83 c,67735.0,43.66555555555556,41.710689088419215
2140,HD 48265 b,24002.0,-47.45805555555556,64.76354397843654
2141,Kepler-1119 b,71285.0,44.3275,6.7498636114257575
2142,Kepler-926 b,69523.0,40.70055555555556,33.458601297344444
2143,Kepler-441 b,68296.05,49.01255555555556,118.74415735942468
2144,Kepler-97 b,68958.0,48.67333333333333,112.47357577040432
2145,Kepler-97 c,68958.0,48.67333333333333,112.47357577040432
2146,Kepler-1177 b,68801.0,49.406388888888884,124.35665105273952
2147,Kepler-1489 b,67511.0,44.46527777777778,111.29654240898437
2148,BD+15 2940 b,57622.93827,15.54692475,47.75017058504707
2149,Kepler-557 b,70490.0,41.615,67.56227917452503
2150,Kepler-190 b,69260.0,44.73361111111111,79.71818844962907
2151,Kepler-190 c,69260.0,44.73361111111111,79.71818844962907
2152,Kepler-989 b,67580.0,47.23361111111111,60.840287082048306
2153,Kepler-1388 b,68001.0,47.17444444444444,57.81751874489726
2154,Kepler-1388 c,68001.0,47.17444444444444,57.81751874489726
2155,Kepler-1388 d,68001.0,47.17444444444444,57.81751874489726
2156,Kepler-1388 e,68001.0,47.17444444444444,57.81751874489726
2157,TrES-3 b,64327.0,37.54611111111111,137.0884544923406
2158,Kepler-1217 b,69405.0,50.9375,60.43580972791286
2159,Kepler-56 b,70502.01,41.87186111111111,87.30297380354062
2160,Kepler-56 c,70502.01,41.87186111111111,87.30297380354062
2161,Kepler-56 d,70502.01,41.87186111111111,87.30297380354062
2162,YBP1514 b,31860.766,11.886530555555556,159.16537201372867
2163,Kepler-1628 b,67592.0,43.41166666666666,104.62283046782115
2164,Kepler-1235 b,68377.0,43.95388888888889,72.5102775543988
2165,BD+14 4559 b,76415.99143,14.689388722222223,50.11452840723059
2166,Kepler-105 b,69092.0,46.27611111111111,108.25655535448008
2167,Kepler-105 c,69092.0,46.27611111111111,108.25655535448008
2168,KOI-115.03,69092.0,46.27611111111111,108.25655535448008
2169,Kepler-372 c,69901.0,49.25888888888889,109.91503789494982
2170,Kepler-372 d,69901.0,49.25888888888889,109.91503789494982
2171,Kepler-372 b,69901.0,49.25888888888889,109.91503789494982
2172,KOI-423 b,71270.0,46.03444444444444,50.28564498274936
2173,Kepler-118 c,71811.0,41.42472222222222,97.74274517521565
2174,Kepler-118 b,71811.0,41.42472222222222,97.74274517521565
2175,KOI-3681.01,70230.582,37.860175,70.47088665250952
2176,KOI-3681.02,70230.582,37.860175,70.47088665250952
2177,Kepler-1605 b,68912.0,47.48861111111111,70.52763337549375
2178,Kepler-1134 b,70936.0,42.47833333333333,116.87740800490135
2179,Kepler-382 b,71792.0,45.86972222222222,63.52820880005385
2180,Kepler-382 c,71792.0,45.86972222222222,63.52820880005385
2181,Kepler-1333 b,70447.0,41.11138888888889,64.19926558996254
2182,Kepler-1460 b,68534.0,44.01083333333333,67.00214044680864
2183,WASP-118 b,4692.0,2.702777777777778,28.787661064327988
2184,HD 181433 b,69910.0,-65.53111111111112,121.62527102705413
2185,HD 181433 c,69910.0,-65.53111111111112,121.62527102705413
2186,HD 181433 d,69910.0,-65.53111111111112,121.62527102705413
2187,Kepler-1250 b,69071.0,45.98027777777778,54.260824100916246
2188,HAT-P-51 b,5055.66,32.81077777777777,69.77675970321279
2189,Kepler-1345 b,70195.0,46.022777777777776,41.05864036670003
2190,WASP-81 b,73010.0,3.2941666666666665,38.18585618189233
2191,WASP-81 c,73010.0,3.2941666666666665,38.18585618189233
2192,Kepler-1480 b,70079.9,49.301944444444445,102.92306361111943
2193,HD 164922 b,64950.0,26.31277777777778,65.86529320976396
2194,Kepler-12 b,68698.0,50.040277777777774,106.02234928980404
2195,WASP-68 b,73223.0,-18.685555555555556,144.54553963390282
2196,HD 171238 b,66884.0,-27.927777777777777,50.694790519892436
2197,Kepler-863 b,71439.0,43.24888888888889,159.37596316876247
2198,Kepler-514 b,68699.0,50.2425,150.44616574887104
2199,Kepler-1493 b,69252.0,38.56527777777777,105.88388684388718
2200,Kepler-1157 b,67949.0,43.525555555555556,56.045288109502806
2201,Kepler-220 c,69961.0,46.89555555555555,69.74147544904648
2202,Kepler-220 d,69961.0,46.89555555555555,69.74147544904648
2203,Kepler-220 e,69961.0,46.89555555555555,69.74147544904648
2204,Kepler-220 b,69961.0,46.89555555555555,69.74147544904648
2205,Kepler-770 b,68758.0,38.375,52.91880236025687
2206,Kepler-770 c,68758.0,38.375,52.91880236025687
2207,Kepler-770 d,68758.0,38.375,52.91880236025687
2208,Kepler-359 c,70390.0,42.19611111111111,101.98121475234322
2209,Kepler-359 b,70390.0,42.19611111111111,101.98121475234322
2210,Kepler-359 d,70390.0,42.19611111111111,101.98121475234322
2211,Kepler-1107 b,69852.0,39.141666666666666,59.95014020360168
2212,Kepler-264 b,70090.0,37.376111111111115,73.56400917915113
2213,Kepler-264 c,70090.0,37.376111111111115,73.56400917915113
2214,Kepler-1452 b,70181.0,38.26638888888889,94.40553218657662
2215,Ross 458 C,46847.0,12.375833333333334,147.11855418420777
2216,HAT-P-4 b,55198.0,36.22972222222222,115.06484957898094
2217,Kepler-1276 b,69086.0,40.54722222222222,138.1352231338403
2218,Kepler-530 b,68002.0,48.549166666666665,104.79140033688007
2219,HD 215456 b,81968.0,-47.032222222222224,85.54655043132705
2220,HD 215456 c,81968.0,-47.032222222222224,85.54655043132705
2221,KELT-8 b,67993.322,24.127388888888888,89.74857860099083
2222,Kepler-1311 b,69516.0,43.824444444444445,163.02653462780071
2223,Kepler-1311 c,69516.0,43.824444444444445,163.02653462780071
2224,Kepler-1622 b,71359.0,47.815555555555555,116.61086856741238
2225,WASP-64 b,24268.0,-31.141666666666666,12.459499788182251
2226,KOI-1612.01,68348.6,48.42305555555555,105.42429673171621
2227,HD 13931 b,8207.37946,43.77299741666666,49.13390157349563
2228,Kepler-798 b,70195.0,42.14222222222222,98.09374019289922
2229,Kepler-1163 b,69657.0,50.03,47.676608434353945
2230,HD 104985 b,43515.1189,76.90573541666667,68.13530948903212
2231,HD 49674 b,24690.0,40.8675,109.45396954388897
2232,Kepler-510 b,69037.0,39.244166666666665,66.7825854276814
2233,MOA-2009-BLG-266L b,64086.0,-34.99472222222222,77.04401738769745
2234,WASP-29 b,85891.0,-38.093333333333334,135.54694728033405
2235,CoRoT-9 b,67389.0,6.204166666666667,32.77346906185688
2236,HD 86264 b,35818.0,-14.105,113.31599829189791
2237,Kepler-90 h,68264.0,49.305277777777775,101.05926610015365
2238,Kepler-90 g,68264.0,49.305277777777775,101.05926610015365
2239,Kepler-90 f,68264.0,49.305277777777775,101.05926610015365
2240,Kepler-90 e,68264.0,49.305277777777775,101.05926610015365
2241,Kepler-90 d,68264.0,49.305277777777775,101.05926610015365
2242,Kepler-90 c,68264.0,49.305277777777775,101.05926610015365
2243,Kepler-90 b,68264.0,49.305277777777775,101.05926610015365
2244,Kepler-939 b,70528.0,47.026944444444446,21.7981272843266
2245,Kepler-325 b,69560.0,49.82555555555556,171.60650146107787
2246,Kepler-325 c,69560.0,49.82555555555556,171.60650146107787
2247,Kepler-325 d,69560.0,49.82555555555556,171.60650146107787
2248,KELT-11 b,38810.0,-8.399166666666668,82.70464802812067
2249,Kepler-875 b,71352.0,43.14194444444444,123.39702083466037
2250,HD 206610 b,78205.0,-6.591666666666666,135.88934952901513
2251,XO-6 b,22750.0,73.82777777777777,113.12544269980908
2252,Kepler-1586 b,71569.0,44.92583333333333,64.71588492270395
2253,Kepler-1146 b,68812.0,47.425555555555555,47.79942917708433
2254,HD 163607 b,64420.0,56.39194444444444,148.66947945185902
2255,HD 163607 c,64420.0,56.39194444444444,148.66947945185902
2256,WASP-114 b,78640.0,10.463055555555554,87.93905764421648
2257,KIC 8435766 b,70497.989,44.448411111111106,76.56831986874185
2258,EPIC 203771098 b,58217.69,-23.009669444444445,62.88852983508176
2259,EPIC 203771098 c,58217.69,-23.009669444444445,62.88852983508176
2260,Kepler-524 b,71246.0,49.161944444444444,101.34358413863218
2261,Kepler-524 c,71246.0,49.161944444444444,101.34358413863218
2262,Kepler-913 b,71420.0,41.9525,86.81382423168368
2263,Kepler-984 b,71270.0,46.39416666666666,43.08950062403113
2264,Kepler-1206 b,71025.0,49.79111111111111,135.36928373517216
2265,Kepler-930 b,71595.0,42.2475,107.14127153647331
2266,Kepler-527 b,69830.0,47.406388888888884,43.485621511894706
2267,Kepler-775 b,69944.0,41.70333333333333,78.1399982553327
2268,Kepler-1566 b,68061.0,40.575,128.41994039119567
2269,Gliese 3470 b,28746.0,15.391666666666666,75.13037004814797
2270,HD 142 A b,379.0,-48.925,53.85048153132808
2271,HD 142 A c,379.0,-48.925,53.85048153132808
2272,Kepler-933 b,69496.0,43.53861111111111,111.82054390793014
2273,HD 75898 b,32031.0,33.05694444444444,63.06775256374364
2274,MOA-2007-BLG-192-L b,65284.0,-26.85,120.61327875279262
2275,55 Cnc b,31955.81093,28.33081975,39.19541089281647
2276,55 Cnc c,31955.81093,28.33081975,39.19541089281647
2277,55 Cnc d,31955.81093,28.33081975,39.19541089281647
2278,55 Cnc e,31955.81093,28.33081975,39.19541089281647
2279,55 Cnc f,31955.81093,28.33081975,39.19541089281647
2280,Kepler-1413 b,70642.0,46.49888888888889,57.0855014584066
2281,Kepler-1181 b,69539.0,39.52333333333333,76.98237156485185
2282,Kepler-552 b,69779.0,48.24194444444444,99.13000793086734
2283,OGLE-2003-BLG-235L b,65116.0,-27.895,117.15653298500668
2284,Kepler-1399 b,70395.0,46.041666666666664,50.10894202188811
2285,Kepler-179 c,71679.0,47.761944444444445,96.67527300307991
2286,Kepler-179 b,71679.0,47.761944444444445,96.67527300307991
2287,omi UMa b,30615.87064,60.718169861111114,96.97729733296416
2288,Kepler-275 c,70195.0,38.514722222222225,109.03723953195022
2289,Kepler-275 b,70195.0,38.514722222222225,109.03723953195022
2290,Kepler-275 d,70195.0,38.514722222222225,109.03723953195022
2291,Kepler-1431 b,70238.0,49.86527777777778,141.14492853032777
2292,Kepler-296 c,68769.602,49.437324999999994,123.75857395194171
2293,Kepler-296 d,68769.602,49.437324999999994,123.75857395194171
2294,Kepler-296 b,68769.602,49.437324999999994,123.75857395194171
2295,Kepler-296 f,68769.602,49.437324999999994,123.75857395194171
2296,Kepler-296 e,68769.602,49.437324999999994,123.75857395194171
2297,Kepler-20 b,69047.0,42.33861111111111,115.03824446028591
2298,Kepler-20 c,69047.0,42.33861111111111,115.03824446028591
2299,Kepler-20 d,69047.0,42.33861111111111,115.03824446028591
2300,Kepler-20 e,69047.0,42.33861111111111,115.03824446028591
2301,Kepler-20 f,69047.0,42.33861111111111,115.03824446028591
2302,HAT-P-2 b,58836.0,41.04805555555556,77.87814657813493
2303,HAT-P-38 b,8492.0,32.24638888888889,61.507985138897396
2304,Kepler-1252 b,71748.0,46.69277777777778,67.00022465247945
2305,Kepler-748 b,70143.0,37.23694444444445,103.88760765658566
2306,Kepler-341 c,69566.0,43.472500000000004,156.68143545686618
