PlanetIdentifier,TypeFlag,RightAscension,DeclinationAccurate,RightAscensionInDegrees,AngleBtwEarthExoplanetInDeg,DistFromEarthParsec,ListsPlanetIsOn
HD 170469 b,0,66551.0,11.695555555555556,277.29583355516996,145.37555004601612,64.97,0
HATS-11 b,0,69456.0,-21.389999999999997,289.40000023152,153.34736689452458,906.0,0
HD 32963 b,0,18475.76384,26.32796175,76.9823493949192,57.724253765632,36.39,0
Kepler-61 b,0,70873.0,42.47527777777778,295.30416690290997,116.54463604137428,326.2,0
HD 159243 b,0,63201.5458,5.700733083333334,263.3397743773385,169.65091908324987,69.2,0
HD 159243 c,0,63201.5458,5.700733083333334,263.3397743773385,169.65091908324987,69.2,0
Kepler-116 b,0,70738.0,43.53666666666666,294.74166690246,50.622799044948266,1025.72,0
Kepler-116 c,0,70738.0,43.53666666666666,294.74166690246,50.622799044948266,1025.72,0
MOA-2011-BLG-322 b,0,65093.0,-26.77916666666667,271.22083355031,108.84903417342264,7740.0,0
nu Oph b,0,64741.59191,-8.226366722222222,269.75663317413864,95.56895658214616,46.21,0
nu Oph c,0,64741.59191,-8.226366722222222,269.75663317413864,95.56895658214616,46.21,0
HD 155358 b,0,61775.0,33.35583333333334,257.39583353924996,46.83444538888352,43.0,0
HD 155358 c,0,61775.0,33.35583333333334,257.39583353924996,46.83444538888352,43.0,0
HAT-P-35 b,0,29580.0,4.786944444444444,123.25000009859998,117.2443689495299,535.0,0
Kepler-71 b,0,70767.0,46.28583333333333,294.86250023588997,32.91887029804998,918.88,0
KOI-4427.01,0,70828.13,39.27408333333333,295.11720856942713,66.81283997814067,240.0,1
47 UMa b,0,39567.97282,40.43025561111111,164.8665535485599,122.57023347218092,14.062999999999999,0
47 UMa c,0,39567.97282,40.43025561111111,164.8665535485599,122.57023347218092,14.062999999999999,0
47 UMa d,0,39567.97282,40.43025561111111,164.8665535485599,122.57023347218092,14.062999999999999,0
Kepler-192 b,0,69100.0,45.59277777777778,287.91666689699997,66.71258110120118,683.4,0
Kepler-192 c,0,69100.0,45.59277777777778,287.91666689699997,66.71258110120118,683.4,0
Kepler-192 d,0,69100.0,45.59277777777778,287.91666689699997,66.71258110120118,683.4,0
HD 6434 b,0,3880.15077,-38.51178272222222,16.167294887933835,95.70144494851476,41.4,0
GJ 180 b,0,17629.97976,-16.22658488888889,73.45824905876658,19.14369919228172,12.1,1
GJ 180 c,0,17629.97976,-16.22658488888889,73.45824905876658,19.14369919228172,12.1,1
Kepler-273 b,0,69912.0,47.6975,291.30000023303995,55.977732320985,858.23,0
Kepler-273 c,0,69912.0,47.6975,291.30000023303995,55.977732320985,858.23,0
HD 103720 b,0,43001.185339999996,-1.2210436111111111,179.1716057266706,133.11025194155738,41.58,0
Kepler-123 b,0,71279.0,42.78194444444444,296.99583357092996,93.34069304127543,1026.8,0
Kepler-123 c,0,71279.0,42.78194444444444,296.99583357092996,93.34069304127543,1026.8,0
HAT-P-5 b,0,65857.0,36.62166666666667,274.40416688618996,92.10190212246513,340.0,0
WASP-42 b,0,46316.0,-41.92638888888889,192.98333348772,91.80798165530989,160.0,0
HD 150706 b,0,59477.0,79.78972222222222,247.82083353158998,108.11018368270477,27.2,0
HD 220689 b,0,84353.0,-19.383888888888887,351.47083361450996,73.58231115215169,44.6,0
7 CMa b,0,23801.038,-18.744119444444443,99.17099174600345,100.64490779890544,19.75,0
WASP-79 b,0,15929.0,-29.399444444444445,66.37083338643,81.42650540815887,240.0,0
Kepler-17 b,0,71615.0,47.815,298.39583357205,64.03846268023537,800.0,0
EPIC 201465501 b,0,42303.472,0.005299999999999999,176.26446680767825,153.4271839704597,110.0,0
KOI-2672.01,0,71071.0,48.9775,296.12916690356997,97.40722656069534,263.4,0
KOI-2672.02,0,71071.0,48.9775,296.12916690356997,97.40722656069534,263.4,0
HD 70642 b,0,30088.0,-38.29472222222222,125.36666676696,120.42454810933569,28.8,0
Kepler-178 b,0,68904.0,46.896388888888886,287.10000022967995,136.32006194811356,963.58,0
Kepler-178 d,0,68904.0,46.896388888888886,287.10000022967995,136.32006194811356,963.58,0
Kepler-178 c,0,68904.0,46.896388888888886,287.10000022967995,136.32006194811356,963.58,0
HD 114386 b,0,47439.0,-34.94527777777778,197.66250015812997,99.14105713294305,28.04,0
HD 114386 c,0,47439.0,-34.94527777777778,197.66250015812997,99.14105713294305,28.04,0
WASP-24 b,0,54532.0,2.3433333333333333,227.21666684843998,60.04041837331946,330.0,0
Kepler-180 c,0,70937.0,49.77444444444444,295.57083356978995,137.24680653538263,873.85,0
Kepler-180 b,0,70937.0,49.77444444444444,295.57083356978995,137.24680653538263,873.85,0
HD 76700 b,0,32035.0,-65.19916666666667,133.47916677344998,122.12097972874386,59.7,0
Kepler-126 b,0,69443.0,44.208333333333336,289.34583356481,50.69536120251265,224.69,0
Kepler-126 d,0,69443.0,44.208333333333336,289.34583356481,50.69536120251265,224.69,0
Kepler-126 c,0,69443.0,44.208333333333336,289.34583356481,50.69536120251265,224.69,0
Kepler-367 b,0,71350.0,49.981388888888894,297.29166690449995,133.14319043688616,196.01,0
Kepler-367 c,0,71350.0,49.981388888888894,297.29166690449995,133.14319043688616,196.01,0
Kepler-348 b,0,71341.0,40.54833333333333,297.25416690446997,133.17968451458282,568.09,0
Kepler-348 c,0,71341.0,40.54833333333333,297.25416690446997,133.17968451458282,568.09,0
HD 114783 b,0,47563.0,-1.735,198.17916682521,104.03544095036176,20.4,0
WASP-60 b,0,85599.98,31.155955555555554,356.66658361866655,117.77051013918005,400.0,0
Kepler-122 c,0,69866.0,39.94888888888889,291.10833356622,87.21565173998665,1062.4,0
Kepler-122 b,0,69866.0,39.94888888888889,291.10833356622,87.21565173998665,1062.4,0
Kepler-122 d,0,69866.0,39.94888888888889,291.10833356622,87.21565173998665,1062.4,0
Kepler-122 e,0,69866.0,39.94888888888889,291.10833356622,87.21565173998665,1062.4,0
Kepler-122 f,0,69866.0,39.94888888888889,291.10833356622,87.21565173998665,1062.4,0
Kepler-283 b,0,70467.0,47.83888888888889,293.61250023489,125.96070115209633,534.37,0
Kepler-283 c,0,70467.0,47.83888888888889,293.61250023489,125.96070115209633,534.37,0
Kepler-23 c,0,70612.0,49.47916666666667,294.21666690203995,74.78045059790121,864.68,0
Kepler-23 d,0,70612.0,49.47916666666667,294.21666690203995,74.78045059790121,864.68,0
Kepler-23 b,0,70612.0,49.47916666666667,294.21666690203995,74.78045059790121,864.68,0
HD 73256 b,0,30983.0,-29.9625,129.09583343660998,66.84975270248076,36.5,0
kappa CrB b,0,57073.93127,35.65737975,237.80804714857973,109.5605902139575,30.5,0
OGLE-TR-56 b,0,64595.0,-28.460833333333333,269.14583354865,78.96234715682958,1500.0,0
WASP-17 b,0,57591.0,-27.938333333333333,239.96250019196998,45.82254908053983,400.0,0
Kepler-87 b,0,71500.0,46.965,297.916666905,91.0651148227367,781.83,0
Kepler-87 c,0,71500.0,46.965,297.916666905,91.0651148227367,781.83,0
HD 180902 b,0,69558.0,-22.441944444444445,289.82500023186,106.61659708187125,110.0,0
Kepler-193 b,0,71159.0,46.577222222222225,296.49583357052995,124.17379363964753,1301.67,0
Kepler-193 c,0,71159.0,46.577222222222225,296.49583357052995,124.17379363964753,1301.67,0
Kepler-55 d,0,68440.0,44.02638888888889,285.16666689479996,79.64559144770202,610.01,0
Kepler-55 b,0,68440.0,44.02638888888889,285.16666689479996,79.64559144770202,610.01,0
Kepler-55 c,0,68440.0,44.02638888888889,285.16666689479996,79.64559144770202,610.01,0
Kepler-55 e,0,68440.0,44.02638888888889,285.16666689479996,79.64559144770202,610.01,0
Kepler-55 f,0,68440.0,44.02638888888889,285.16666689479996,79.64559144770202,610.01,0
EPIC 210363145 b,0,13254.82,12.572611111111112,55.228416710849395,82.42345590095688,125.0,0
HATS-6 b,0,21155.231,-18.968344444444444,88.14679590385076,136.3813467287915,172.6,0
HD 83443 b,0,34631.0,-42.72805555555556,144.29583344877,78.38075654588361,43.54,0
HD 121504 b,0,50237.0,-55.96,209.32083350078997,40.42684907696699,44.37,0
WASP-106 b,0,39943.0,-4.920555555555556,166.42916679981,64.94645959801898,283.0,0
1SWASP J1407 b,0,50867.93,-38.23813888888889,211.94970850289306,165.04036620871955,133.0,1
K2-105 b,0,30101.0,13.497499999999999,125.42083343366998,94.94515330118804,220.0,0
Kepler-151 b,0,70119.0,41.02305555555555,292.16250023373,39.13195272894758,751.12,0
Kepler-151 c,0,70119.0,41.02305555555555,292.16250023373,39.13195272894758,751.12,0
HD 156411 b,0,62391.0,-47.45055555555556,259.96250020797,4.909454993920649,55.1,0
PSR B1620-26 b,1,59018.2218,-25.468397500000002,245.9092576967274,113.70810086738585,1800.0,10
XO-1 b,0,57732.0,28.169722222222223,240.55000019243997,150.71111418129053,200.0,0
WASP-74 b,0,73089.32,-0.9242777777777778,304.5388335769644,95.15962331796304,120.0,0
HD 190647 b,0,72440.0,-34.46138888888889,301.83333357479995,122.37374807281458,54.2,0
SWEEPS-11,0,64743.0,-28.801666666666666,269.76250021580995,99.63146053808713,8500.0,0
WASP-28 b,0,84868.0,-0.41750000000000004,353.61666694955994,78.77593470739458,410.0,0
WASP-132 b,0,52226.0,-45.159166666666664,217.60833350741999,120.37829824826674,120.0,0
HIP 116454 b,0,84949.281,0.44551666666666667,353.9553377831643,78.62425511325698,55.2,0
Kepler-386 c,0,69566.0,48.69361111111111,289.85833356522,113.0513867034086,927.61,0
Kepler-386 b,0,69566.0,48.69361111111111,289.85833356522,113.0513867034086,927.61,0
HAT-P-28 b,0,3120.0,34.72833333333333,13.000000010399999,103.40815491846065,395.0,0
Gliese 667 C b,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,2
Gliese 667 C h,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,3
Gliese 667 C c,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,2
Gliese 667 C f,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,3
Gliese 667 C e,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,3
Gliese 667 C d,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,3
Gliese 667 C g,2,62337.0,-33.01027777777778,259.73750020779,114.19205232699962,6.97,3
Kepler-80 b,0,71067.0,39.978611111111114,296.11250023688996,56.02826537966463,418.17,0
Kepler-80 c,0,71067.0,39.978611111111114,296.11250023688996,56.02826537966463,418.17,0
Kepler-80 d,0,71067.0,39.978611111111114,296.11250023688996,56.02826537966463,418.17,0
Kepler-80 e,0,71067.0,39.978611111111114,296.11250023688996,56.02826537966463,418.17,0
Kepler-80 f,0,71067.0,39.978611111111114,296.11250023688996,56.02826537966463,418.17,0
HIP 79431 b,0,58362.0,-17.124444444444443,243.17500019454,66.72974071972179,14.4,0
HD 50499 b,0,24722.0,-32.08444444444444,103.00833341574,113.8752142191616,47.26,0
HD 150433 b,0,60068.0,-1.1427777777777777,250.28333353355998,107.07952900323185,29.6,0
Kepler-361 c,0,71232.0,46.74111111111111,296.80000023744,27.353369701822075,894.44,0
Kepler-361 b,0,71232.0,46.74111111111111,296.80000023744,27.353369701822075,894.44,0
HD 128356 b,0,52624.89,-24.198277777777776,219.27037517541626,54.365868981373204,26.03,0
YBP401 b,0,31879.0,11.671111111111111,132.82916677293,131.82278442922706,843.0,0
WASP-131 b,0,50446.0,-29.58361111111111,210.19166683481998,55.93716675267158,250.0,0
Gliese 832 b,0,77614.0,-48.99111111111111,323.39166692538,73.87428462499375,4.94,0
Gliese 832 c,0,77614.0,-48.99111111111111,323.39166692538,73.87428462499375,4.94,0
Kepler-281 c,0,70585.0,44.77055555555555,294.10416690194995,102.93234285122547,1419.23,0
Kepler-281 b,0,70585.0,44.77055555555555,294.10416690194995,102.93234285122547,1419.23,0
HD 20782 b,2,12003.57791,-27.14592636111111,50.01490799834526,133.79730317317325,35.49,2
HD 20781 b,2,12003.57791,-27.14592636111111,50.01490799834526,133.79730317317325,35.49,2
HD 20781 c,2,12003.57791,-27.14592636111111,50.01490799834526,133.79730317317325,35.49,2
Kepler-146 b,0,70586.0,38.71,294.10833356861997,67.14878637234025,844.99,0
Kepler-146 c,0,70586.0,38.71,294.10833356861997,67.14878637234025,844.99,0
WASP-55 b,0,48901.95,-16.496444444444446,203.75812516300647,47.35759928228461,330.0,0
HD 109749 A b,2,45436.0,-39.18805555555556,189.31666681811998,108.45835784416596,59.0,2
Kepler-401 b,0,69619.0,50.86333333333334,290.07916689872997,43.52603652904709,774.02,0
Kepler-401 c,0,69619.0,50.86333333333334,290.07916689872997,43.52603652904709,774.02,0
Kepler-401 d,0,69619.0,50.86333333333334,290.07916689872997,43.52603652904709,774.02,0
EPIC 201565013 b,0,42478.126,1.51025,176.99219180826037,67.17974589931482,506.0,1
MOA-2008-BLG-310-L b,0,64454.0,-33.221944444444446,268.55833354818,119.01557071234389,6000.0,0
HAT-P-50 b,0,28335.2,12.139416666666666,118.06333342778399,129.135278013163,497.0,0
Kepler-13 A b,2,68873.1072,46.86832027777778,286.971280229577,114.25516156866122,530.0,2
HD 103197 b,0,42773.0,-49.70722222222222,178.22083347590998,60.863801149057586,49.3,0
GJ 229 b,2,22234.61533,-20.13535786111111,92.64423061578205,126.27952846924582,5.75,3
Proxima Centauri b,2,52776.204,-59.16438055555555,219.90085017592065,101.02439566941709,1.295,2
Alpha Centauri B b,2,52776.204,-59.16438055555555,219.90085017592065,101.02439566941709,1.295,3
Alpha Centauri B c,2,52776.204,-59.16438055555555,219.90085017592065,101.02439566941709,1.295,3
WASP-15 b,0,50143.0,-31.84027777777778,208.92916683380997,74.28400488169217,308.0,0
HAT-P-8 b,2,82330.0,35.447222222222216,343.04166694109995,137.44123680847497,230.0,2
Lalande 21185 b,0,39800.0,35.97,165.833333466,122.06528001054403,2.55,1
HAT-P-20 b,0,26860.0,24.336388888888887,111.91666675619999,151.61613079902966,70.0,0
HATS-13 b,0,76070.88,-25.903333333333336,316.9620002535696,114.92413520519405,476.0,0
HAT-P-46 b,0,64907.0,-1.0291666666666666,270.44583354968995,84.8777633834299,296.0,0
HAT-P-46 c,0,64907.0,-1.0291666666666666,270.44583354968995,84.8777633834299,296.0,1
16 Cygni B b,2,70908.95343,50.52505980555556,295.4539728613631,57.35502894930609,21.146,2
Kepler-239 b,0,70608.0,40.663333333333334,294.20000023536,79.5928457584288,684.6,0
Kepler-239 c,0,70608.0,40.663333333333334,294.20000023536,79.5928457584288,684.6,0
HD 82886 b,0,34545.1827,34.7807425,143.9382613651506,77.1580844032582,125.0,0
8 Ursae Minoris b,0,53808.352,74.90092777777778,224.20146684602784,170.9097884996931,159.1,0
DH Tau B,0,16182.0,26.549444444444447,67.42500005394,59.96115938945662,140.01,0
Kepler-165 b,0,67365.0,47.80972222222222,280.68750022455,137.33372451971076,644.43,0
Kepler-165 c,0,67365.0,47.80972222222222,280.68750022455,137.33372451971076,644.43,0
HD 141937 b,0,57137.0,-17.564166666666665,238.07083352379,72.13104861156229,33.46,0
Kepler-95 b,0,68276.0,44.397777777777776,284.48333356091996,39.579571803563226,456.3,0
Kepler-299 c,0,67969.0,48.58027777777778,283.20416689322997,112.54852752417386,1107.98,0
Kepler-299 d,0,67969.0,48.58027777777778,283.20416689322997,112.54852752417386,1107.98,0
Kepler-299 b,0,67969.0,48.58027777777778,283.20416689322997,112.54852752417386,1107.98,0
Kepler-299 e,0,67969.0,48.58027777777778,283.20416689322997,112.54852752417386,1107.98,0
Kepler-10 b,0,68563.0,50.24138888888889,285.67916689520996,74.78566782903292,173.0,0
Kepler-10 c,0,68563.0,50.24138888888889,285.67916689520996,74.78566782903292,173.0,0
Kepler-442 b,0,68487.98,39.28008333333333,285.36658356162656,67.2594656842533,342.0,0
HD 45350 b,0,23325.0,38.96277777777778,97.18750007774999,50.46347975527179,49.0,0
HD 168746 b,0,66109.0,-10.0775,275.45416688703,81.1521280885484,43.12,0
Kepler-127 d,0,68445.0,46.02777777777778,285.18750022815,93.9445898339703,338.98,0
Kepler-127 c,0,68445.0,46.02777777777778,285.18750022815,93.9445898339703,338.98,0
Kepler-127 b,0,68445.0,46.02777777777778,285.18750022815,93.9445898339703,338.98,0
HATS-8 b,0,70786.08,-24.251694444444443,294.94200023595357,98.25867702497298,829.0,0
K2-99 b,0,50106.0,-4.4425,208.77500016701998,65.38036148498801,604.0,0
Kepler-304 b,0,70666.0,40.5575,294.44166690222,6.883927436059871,482.29,0
Kepler-304 d,0,70666.0,40.5575,294.44166690222,6.883927436059871,482.29,0
Kepler-304 c,0,70666.0,40.5575,294.44166690222,6.883927436059871,482.29,0
Kepler-304 e,0,70666.0,40.5575,294.44166690222,6.883927436059871,482.29,0
HD 120084 b,0,49359.0,78.06416666666667,205.66250016452997,37.12943040113563,98.0,0
Kepler-270 b,0,67728.0,44.42222222222222,282.20000022576,31.714353065686726,1098.1,0
Kepler-270 c,0,67728.0,44.42222222222222,282.20000022576,31.714353065686726,1098.1,0
WASP-34 b,0,39696.0,-22.139444444444443,165.40000013231997,17.512040569440174,120.0,0
CoRoT-29 b,0,66936.5,6.479719444444444,278.90208355645495,26.075165157063818,765.0,0
WASP-4 b,0,84855.0,-41.938611111111115,353.56250028284995,69.56766482724868,300.0,0
Kepler-28 b,0,70112.0,42.42916666666667,292.13333356704,113.58498006919184,772.8,0
Kepler-28 c,0,70112.0,42.42916666666667,292.13333356704,113.58498006919184,772.8,0
HD 220074 b,0,84014.0,61.97,350.05833361337994,79.14568000517833,290.2,0
11 UMi b,0,55025.88899,71.82390183333332,229.27453764175294,65.11406124669739,122.1,0
TrES-1 b,0,68649.0,36.6325,286.03750022882997,141.81407890336925,157.0,0
70 Vir b,0,48505.80861,13.778788500000001,202.107536036686,84.11406595699455,18.1,0
Kepler-35 (AB) b,1,70679.0,46.689722222222215,294.49583356893,22.93855686462674,1645.0,4
Kepler-345 c,0,70854.0,45.97083333333334,295.22500023618,46.55550006518097,272.73,0
Kepler-345 b,0,70854.0,45.97083333333334,295.22500023618,46.55550006518097,272.73,0
WASP-21 b,0,83398.0,18.39611111111111,347.49166694466,68.86773340872509,230.0,0
Kepler-233 b,0,71127.0,51.31944444444445,296.36250023709,49.1192824902718,859.5,0
Kepler-233 c,0,71127.0,51.31944444444445,296.36250023709,49.1192824902718,859.5,0
HD 31527 b,0,17738.0,-22.758055555555554,73.90833339246,73.64924983398744,38.6,0
HD 31527 c,0,17738.0,-22.758055555555554,73.90833339246,73.64924983398744,38.6,0
HD 31527 d,0,17738.0,-22.758055555555554,73.90833339246,73.64924983398744,38.6,0
XO-4 b,0,26493.1657,58.268056944444446,110.38819050497722,70.92324597765825,293.0,0
Gliese 436 b,0,42131.0,26.70638888888889,175.54583347377,67.05555827742127,10.14,0
Gliese 436 c,0,42131.0,26.70638888888889,175.54583347377,67.05555827742127,10.14,1
HD 163296 b,0,64581.0,-20.95611111111111,269.08750021527,142.19780022741617,122.0,0
HD 163296 c,0,64581.0,-20.95611111111111,269.08750021527,142.19780022741617,122.0,0
Kepler-235 b,0,68658.0,39.278055555555554,286.07500022885995,67.29852380980122,525.48,0
Kepler-235 d,0,68658.0,39.278055555555554,286.07500022885995,67.29852380980122,525.48,0
Kepler-235 e,0,68658.0,39.278055555555554,286.07500022885995,67.29852380980122,525.48,0
Kepler-235 c,0,68658.0,39.278055555555554,286.07500022885995,67.29852380980122,525.48,0
HD 23127 b,0,13164.0,-59.92222222222222,54.850000043879994,92.24342913561861,89.1,0
HD 21693 b,0,12432.0,-57.67638888888889,51.80000004143999,114.08327187914405,32.4,0
HD 21693 c,0,12432.0,-57.67638888888889,51.80000004143999,114.08327187914405,32.4,0
OGLE-2012-BLG-0026L b,0,63258.7,-26.85725,263.577916877529,105.663179284772,4019.0,0
OGLE-2012-BLG-0026L c,0,63258.7,-26.85725,263.577916877529,105.663179284772,4019.0,0
Kepler-298 b,0,67929.0,48.82527777777778,283.03750022643,107.1664039595421,474.25,0
Kepler-298 c,0,67929.0,48.82527777777778,283.03750022643,107.1664039595421,474.25,0
Kepler-298 d,0,67929.0,48.82527777777778,283.03750022643,107.1664039595421,474.25,0
GSC 06214-00210 b,0,58915.0,-19.28138888888889,245.47916686304998,105.87551971039039,145.0,0
OGLE-BLG-1195L b,0,64524.0,-29.20722222222222,268.85000021508,102.90719095091485,7200.0,0
Kepler-443 b,0,69266.53,49.96863888888889,288.61054189755504,90.87377104566633,779.0,0
WASP-63 b,0,22640.75,-37.67672222222222,94.33645840880249,26.83420427307668,330.0,0
Kepler-357 d,0,69898.0,44.00861111111111,291.24166689965995,95.89768390175391,926.37,0
Kepler-357 b,0,69898.0,44.00861111111111,291.24166689965995,95.89768390175391,926.37,0
Kepler-357 c,0,69898.0,44.00861111111111,291.24166689965995,95.89768390175391,926.37,0
Kepler-249 c,0,71276.0,43.65833333333333,296.98333357091997,151.05160209692286,230.75,0
Kepler-249 b,0,71276.0,43.65833333333333,296.98333357091997,151.05160209692286,230.75,0
Kepler-249 d,0,71276.0,43.65833333333333,296.98333357091997,151.05160209692286,230.75,0
HD 99706 b,0,41310.0,43.96666666666667,172.12500013769997,122.53560965117255,129.0,0
HD 86950,0,36098.0,-16.333055555555553,150.40833345366,98.052295074067,169.0,0
Kepler-37 b,0,68174.0,44.518055555555556,284.05833356057997,37.011869056598044,66.0,0
Kepler-37 c,0,68174.0,44.518055555555556,284.05833356057997,37.011869056598044,66.0,0
Kepler-37 d,0,68174.0,44.518055555555556,284.05833356057997,37.011869056598044,66.0,0
Kepler-37 e,0,68174.0,44.518055555555556,284.05833356057997,37.011869056598044,66.0,0
KOI-195 b,0,69464.0,49.473333333333336,289.43333356488,93.77435700865915,880.0,0
Kepler-83 b,0,67735.0,43.66555555555556,282.22916689245,41.710689088419215,619.67,0
Kepler-83 d,0,67735.0,43.66555555555556,282.22916689245,41.710689088419215,619.67,0
Kepler-83 c,0,67735.0,43.66555555555556,282.22916689245,41.710689088419215,619.67,0
HD 48265 b,0,24002.0,-47.45805555555556,100.00833341334,64.76354397843654,87.4,0
Kepler-441 b,0,68296.05,49.01255555555556,284.5668752276535,118.74415735942468,284.0,0
Kepler-97 b,0,68958.0,48.67333333333333,287.32500022986,112.47357577040432,414.4,0
Kepler-97 c,0,68958.0,48.67333333333333,287.32500022986,112.47357577040432,414.4,0
BD+15 2940 b,0,57622.93827,15.54692475,240.09557631707642,47.75017058504707,508.0,0
Kepler-190 b,0,69260.0,44.73361111111111,288.58333356419996,79.71818844962907,470.3,0
Kepler-190 c,0,69260.0,44.73361111111111,288.58333356419996,79.71818844962907,470.3,0
TrES-3 b,0,64327.0,37.54611111111111,268.02916688108996,137.0884544923406,400.0,0
YBP1514 b,0,31860.766,11.886530555555556,132.7531917728692,159.16537201372867,750.0,7
BD+14 4559 b,0,76415.99143,14.689388722222223,318.3999645463866,50.11452840723059,48.36,0
Kepler-105 b,0,69092.0,46.27611111111111,287.88333356363995,108.25655535448008,488.45,0
Kepler-105 c,0,69092.0,46.27611111111111,287.88333356363995,108.25655535448008,488.45,0
KOI-115.03,0,69092.0,46.27611111111111,287.88333356363995,108.25655535448008,488.45,1
Kepler-372 c,0,69901.0,49.25888888888889,291.25416689967,109.91503789494982,1539.69,0
Kepler-372 d,0,69901.0,49.25888888888889,291.25416689967,109.91503789494982,1539.69,0
Kepler-372 b,0,69901.0,49.25888888888889,291.25416689967,109.91503789494982,1539.69,0
KOI-423 b,0,71270.0,46.03444444444444,296.9583335709,50.28564498274936,1200.0,0
Kepler-118 c,0,71811.0,41.42472222222222,299.21250023936994,97.74274517521565,899.38,0
Kepler-118 b,0,71811.0,41.42472222222222,299.21250023936994,97.74274517521565,899.38,0
Kepler-382 b,0,71792.0,45.86972222222222,299.13333357263997,63.52820880005385,841.11,0
Kepler-382 c,0,71792.0,45.86972222222222,299.13333357263997,63.52820880005385,841.11,0
WASP-118 b,0,4692.0,2.702777777777778,19.55000001564,28.787661064327988,250.0,0
HD 181433 b,0,69910.0,-65.53111111111112,291.2916668997,121.62527102705413,26.15,0
HD 181433 c,0,69910.0,-65.53111111111112,291.2916668997,121.62527102705413,26.15,0
HD 181433 d,0,69910.0,-65.53111111111112,291.2916668997,121.62527102705413,26.15,0
HAT-P-51 b,0,5055.66,32.81077777777777,21.065250016852197,69.77675970321279,470.0,0
WASP-81 b,0,73010.0,3.2941666666666665,304.2083335767,38.18585618189233,410.0,0
WASP-81 c,0,73010.0,3.2941666666666665,304.2083335767,38.18585618189233,410.0,0
HD 164922 b,0,64950.0,26.31277777777778,270.6250002165,65.86529320976396,21.93,0
Kepler-12 b,0,68698.0,50.040277777777774,286.24166689566,106.02234928980404,600.0,0
HD 171238 b,0,66884.0,-27.927777777777777,278.68333355628,50.694790519892436,50.28,0
Kepler-220 c,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38,0
Kepler-220 d,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38,0
Kepler-220 e,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38,0
Kepler-220 b,0,69961.0,46.89555555555555,291.50416689987,69.74147544904648,208.38,0
Kepler-359 c,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57,0
Kepler-359 b,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57,0
Kepler-359 d,0,70390.0,42.19611111111111,293.29166690129995,101.98121475234322,2152.57,0
Kepler-264 b,0,70090.0,37.376111111111115,292.04166690029996,73.56400917915113,804.0,0
Kepler-264 c,0,70090.0,37.376111111111115,292.04166690029996,73.56400917915113,804.0,0
Ross 458 C,1,46847.0,12.375833333333334,195.19583348948998,147.11855418420777,114.0,4
HAT-P-4 b,0,55198.0,36.22972222222222,229.99166685065998,115.06484957898094,310.0,0
HD 215456 b,0,81968.0,-47.032222222222224,341.53333360655995,85.54655043132705,38.0,0
HD 215456 c,0,81968.0,-47.032222222222224,341.53333360655995,85.54655043132705,38.0,0
KELT-8 b,0,67993.322,24.127388888888888,283.3055085599777,89.74857860099083,236.0,0
WASP-64 b,0,24268.0,-31.141666666666666,101.11666674755999,12.459499788182251,350.0,0
HD 13931 b,0,8207.37946,43.77299741666666,34.197414444024595,49.13390157349563,44.2,0
HD 104985 b,0,43515.1189,76.90573541666667,181.31299556171706,68.13530948903212,97.1,0
HD 49674 b,0,24690.0,40.8675,102.87500008229999,109.45396954388897,40.7,0
MOA-2009-BLG-266L b,0,64086.0,-34.99472222222222,267.02500021362,77.04401738769745,3040.0,0
WASP-29 b,0,85891.0,-38.093333333333334,357.87916695296997,135.54694728033405,80.0,0
CoRoT-9 b,0,67389.0,6.204166666666667,280.78750022463,32.77346906185688,460.0,0
HD 86264 b,0,35818.0,-14.105,149.24166678606,113.31599829189791,72.6,0
Kepler-90 h,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 g,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 f,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 e,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 d,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 c,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-90 b,0,68264.0,49.305277777777775,284.43333356088,101.05926610015365,834.52,0
Kepler-325 b,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08,0
Kepler-325 c,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08,0
Kepler-325 d,0,69560.0,49.82555555555556,289.83333356519995,171.60650146107787,1125.08,0
KELT-11 b,0,38810.0,-8.399166666666668,161.70833346269998,82.70464802812067,98.0,0
